-0.856062 1.000000 0.933133
-0.930352 1.000000 0.939557
-1.282411 1.000000 0.902654
-0.657222 1.000000 0.875454
-1.351341 1.000000 0.871120
-0.899632 1.000000 0.937515
-0.822913 1.000000 0.928429
-0.786807 1.000000 0.921663
-0.664184 1.000000 0.879171
-0.829789 1.000000 0.929514
-0.907305 1.000000 0.938101
-0.940233 1.000000 0.940047
-1.171845 1.000000 0.929436
-0.740620 1.000000 0.909853
-1.093625 1.000000 0.938120
-0.862150 1.000000 0.933860
-1.047556 1.000000 0.940588
-1.203426 1.000000 0.923899
-1.681759 1.000000 0.318304
-1.180113 1.000000 0.928117
-0.897527 1.000000 0.937346
-1.060989 1.000000 0.940045
-0.959667 1.000000 0.940786
-1.648943 1.000000 0.398674
-0.563200 1.000000 0.802565
-1.216451 1.000000 0.921192
-0.992101 1.000000 0.941380
-0.907443 1.000000 0.938111
-1.416897 1.000000 0.822823
-1.305213 1.000000 0.893890
-0.709627 1.000000 0.899390
-0.910021 1.000000 0.938296
-0.814011 1.000000 0.926933
-0.436114 1.000000 0.601773
-1.109442 1.000000 0.936857
-0.964352 1.000000 0.940920
-1.241915 1.000000 0.915072
-1.363228 1.000000 0.863935
-1.206427 1.000000 0.923299
-0.955704 1.000000 0.940659
-0.882099 1.000000 0.935975
-1.125826 1.000000 0.935303
-1.163056 1.000000 0.930743
-0.826206 1.000000 0.928956
-0.625499 1.000000 0.855986
-0.795546 1.000000 0.923477
-1.304311 1.000000 0.894264
-1.201068 1.000000 0.924361
-0.688014 1.000000 0.890588
-1.076341 1.000000 0.939249
-1.190294 1.000000 0.926369
-0.871438 1.000000 0.934895
-1.327990 1.000000 0.883582
-1.212552 1.000000 0.922030
-1.016599 1.000000 0.941312
-0.690368 1.000000 0.891614
-0.722333 1.000000 0.903963
-1.008360 1.000000 0.941385
-1.098291 1.000000 0.937770
-0.871785 1.000000 0.934932
-1.654484 1.000000 0.384854
-1.138890 1.000000 0.933873
-1.160540 1.000000 0.931100
-1.000241 1.000000 0.941407
-0.986912 1.000000 0.941338
-1.564355 1.000000 0.601139
-0.997177 1.000000 0.941403
-1.224754 1.000000 0.919322
-1.151736 1.000000 0.932291
-1.143425 1.000000 0.933335
-1.071305 1.000000 0.939532
-0.574156 1.000000 0.813689
-0.786276 1.000000 0.921549
-0.990548 1.000000 0.941370
-1.093947 1.000000 0.938096
-1.377460 1.000000 0.854496
-0.415736 1.000000 0.556604
-1.029675 1.000000 0.941094
-1.690877 1.000000 0.296938
-0.906811 1.000000 0.938065
-1.545070 1.000000 0.641030
-0.726793 1.000000 0.905472
-1.433076 1.000000 0.807111
-0.887677 1.000000 0.936496
-1.275089 1.000000 0.905177
-0.695531 1.000000 0.893804
-0.943234 1.000000 0.940180
-1.035846 1.000000 0.940947
-0.592880 1.000000 0.830881
-0.924576 1.000000 0.939234
-0.639023 1.000000 0.864822
-1.439199 1.000000 0.800699
-1.155936 1.000000 0.931734
-0.682421 1.000000 0.888080
-0.873572 1.000000 0.935120
-0.688672 1.000000 0.890876
-1.028599 1.000000 0.941117
-0.821199 1.000000 0.928149
-0.755201 1.000000 0.914022
-1.174426 1.000000 0.929033
-1.441411 1.000000 0.798317
-0.783340 1.000000 0.920910
-0.672662 1.000000 0.883457
-1.030330 1.000000 0.941080
-0.774229 1.000000 0.918834
-1.502698 1.000000 0.716842
-1.188562 1.000000 0.926676
-1.157568 1.000000 0.931512
-0.828430 1.000000 0.929304
-0.683553 1.000000 0.888595
-1.243190 1.000000 0.914734
-1.319999 1.000000 0.887391
-0.884148 1.000000 0.936170
-0.669394 1.000000 0.881835
-0.789418 1.000000 0.922218
-1.437021 1.000000 0.803010
-0.840869 1.000000 0.931139
-1.170594 1.000000 0.929627
-0.556138 1.000000 0.794949
-1.217077 1.000000 0.921055
-0.836695 1.000000 0.930544
-0.593431 1.000000 0.831354
-0.884520 1.000000 0.936205
-0.450419 1.000000 0.631508
-0.536620 1.000000 0.771962
-0.976542 1.000000 0.941193
-1.350924 1.000000 0.871362
-0.707138 1.000000 0.898444
-0.883641 1.000000 0.936122
-1.083674 1.000000 0.938801
-1.291663 1.000000 0.899270
-1.118774 1.000000 0.936003
-1.528650 1.000000 0.672379
-1.001644 1.000000 0.941407
-0.958247 1.000000 0.940742
-0.727924 1.000000 0.905847
-1.008979 1.000000 0.941381
-1.019027 1.000000 0.941282
-0.898070 1.000000 0.937390
-1.245227 1.000000 0.914188
-1.052061 1.000000 0.940422
-0.926972 1.000000 0.939371
-1.040208 1.000000 0.940825
-1.134169 1.000000 0.934410
-0.789193 1.000000 0.922170
-1.054666 1.000000 0.940318
-0.815721 1.000000 0.927228
-1.564242 1.000000 0.601382
-1.026117 1.000000 0.941166
-1.087132 1.000000 0.938574
-1.322338 1.000000 0.886298
-1.319217 1.000000 0.887752
-0.438117 1.000000 0.606040
-1.158272 1.000000 0.931416
-1.048492 1.000000 0.940555
-0.914150 1.000000 0.938581
-0.845809 1.000000 0.931816
-0.967551 1.000000 0.941003
-1.509270 1.000000 0.706171
-0.887699 1.000000 0.936498
-0.873883 1.000000 0.935153
-1.150873 1.000000 0.932403
-1.256550 1.000000 0.910999
-0.615831 1.000000 0.849133
-1.511069 1.000000 0.703181
-0.753740 1.000000 0.913624
-0.678626 1.000000 0.886320
-0.729053 1.000000 0.906219
-1.021272 1.000000 0.941249
-0.593198 1.000000 0.831154
-1.233874 1.000000 0.917130
-0.765430 1.000000 0.916692
-0.967262 1.000000 0.940996
-1.151349 1.000000 0.932342
-0.647547 1.000000 0.869973
-1.401427 1.000000 0.836296
-1.237920 1.000000 0.916110
-0.616334 1.000000 0.849501
-0.747137 1.000000 0.911771
-0.713025 1.000000 0.900654
-0.789299 1.000000 0.922193
-0.740484 1.000000 0.909812
-1.247945 1.000000 0.913446
-0.607431 1.000000 0.842789
-1.234780 1.000000 0.916904
-1.012522 1.000000 0.941355
-1.380782 1.000000 0.852153
-0.978151 1.000000 0.941221
-1.095377 1.000000 0.937991
-0.941380 1.000000 0.940098
-1.216179 1.000000 0.921251
-1.299574 1.000000 0.896193
-0.966084 1.000000 0.940966
-0.550588 1.000000 0.788708
-0.979656 1.000000 0.941245
-1.095142 1.000000 0.938008
-0.726499 1.000000 0.905374
-1.037335 1.000000 0.940907
-1.154355 1.000000 0.931946
-0.490921 1.000000 0.705821
-1.054175 1.000000 0.940338
-1.003256 1.000000 0.941404
-1.268251 1.000000 0.907416
-1.192645 1.000000 0.925945
-1.119088 1.000000 0.935973
-1.333049 1.000000 0.881055
-0.888718 1.000000 0.936590
-1.249749 1.000000 0.912946
-1.132810 1.000000 0.934560
-1.236489 1.000000 0.916474
-0.782394 1.000000 0.920701
-1.042120 1.000000 0.940768
-1.584338 1.000000 0.556611
-0.816828 1.000000 0.927418
-0.952329 1.000000 0.940541
-0.631143 1.000000 0.859776
-0.978909 1.000000 0.941233
-1.370667 1.000000 0.859120
-0.927357 1.000000 0.939393
-1.456327 1.000000 0.781308
-1.172201 1.000000 0.929381
-1.101394 1.000000 0.937527
-1.191142 1.000000 0.926217
-0.947312 1.000000 0.940350
-0.632001 1.000000 0.860340
-0.719324 1.000000 0.902918
-0.702190 1.000000 0.896513
-1.016905 1.000000 0.941309
-0.751328 1.000000 0.912957
-0.835357 1.000000 0.930349
-0.974392 1.000000 0.941153
-0.740967 1.000000 0.909958
-0.766275 1.000000 0.916904
-1.629740 1.000000 0.446739
-0.646480 1.000000 0.869345
-0.967734 1.000000 0.941007
-0.753941 1.000000 0.913679
-0.953339 1.000000 0.940577
-1.272528 1.000000 0.906029
-0.946943 1.000000 0.940335
-0.719328 1.000000 0.902919
-0.895316 1.000000 0.937163
-1.013725 1.000000 0.941343
-0.749883 1.000000 0.912552
-0.742575 1.000000 0.910438
-0.649949 1.000000 0.871369
-0.325938 1.000000 0.337806
-1.437895 1.000000 0.802087
-1.044964 1.000000 0.940676
-0.974908 1.000000 0.941163
-1.006795 1.000000 0.941393
-1.512180 1.000000 0.701319
-0.869144 1.000000 0.934648
-1.017098 1.000000 0.941306
-0.986120 1.000000 0.941330
-1.097213 1.000000 0.937853
-0.864924 1.000000 0.934179
-0.899395 1.000000 0.937497
-0.994568 1.000000 0.941394
-1.197621 1.000000 0.925022
-0.856904 1.000000 0.933236
-1.366855 1.000000 0.861619
-1.382447 1.000000 0.850958
-0.819565 1.000000 0.927879
-0.867329 1.000000 0.934448
-0.705485 1.000000 0.897807
-0.795381 1.000000 0.923444
-1.185058 1.000000 0.927286
-0.865679 1.000000 0.934264
-1.212949 1.000000 0.921946
-0.861022 1.000000 0.933728
-1.038668 1.000000 0.940870
-1.061457 1.000000 0.940024
-1.167609 1.000000 0.930078
-0.789410 1.000000 0.922216
-0.927615 1.000000 0.939407
-1.029436 1.000000 0.941099
-0.862123 1.000000 0.933857
-0.733631 1.000000 0.907694
-1.064856 1.000000 0.939863
-0.841928 1.000000 0.931286
-0.874600 1.000000 0.935227
-0.948771 1.000000 0.940407
-1.142670 1.000000 0.933426
-1.365628 1.000000 0.862409
-1.168647 1.000000 0.929922
-1.109234 1.000000 0.936875
-1.008596 1.000000 0.941383
-0.578754 1.000000 0.818117
-0.923037 1.000000 0.939143
-1.192884 1.000000 0.925902
-0.922643 1.000000 0.939120
-1.159615 1.000000 0.931229
-0.980655 1.000000 0.941260
-1.034833 1.000000 0.940973
-0.515935 1.000000 0.744266
-1.203382 1.000000 0.923908
-1.501427 1.000000 0.718860
-0.992049 1.000000 0.941380
-0.753686 1.000000 0.913609
-1.092752 1.000000 0.938183
-0.736938 1.000000 0.908729
-0.724322 1.000000 0.904642
-0.621262 1.000000 0.853040
-1.017933 1.000000 0.941296
-1.020437 1.000000 0.941262
-0.680100 1.000000 0.887009
-1.112234 1.000000 0.936610
-0.838001 1.000000 0.930732
-1.341770 1.000000 0.876480
-1.190915 1.000000 0.926258
-0.670457 1.000000 0.882367
-0.787926 1.000000 0.921902
-0.496768 1.000000 0.715311
-0.938720 1.000000 0.939977
-0.691189 1.000000 0.891967
-0.947644 1.000000 0.940363
-1.186139 1.000000 0.927099
-0.773709 1.000000 0.918712
-1.414683 1.000000 0.824841
-1.126649 1.000000 0.935218
-0.684536 1.000000 0.889040
-0.863932 1.000000 0.934066
-1.151828 1.000000 0.932279
-0.677850 1.000000 0.885954
-1.235661 1.000000 0.916683
-0.751303 1.000000 0.912950
-1.106563 1.000000 0.937103
-1.123078 1.000000 0.935582
-0.838507 1.000000 0.930805
-1.163097 1.000000 0.930737
-0.952723 1.000000 0.940555
-0.703265 1.000000 0.896939
-0.919791 1.000000 0.938945
-0.693292 1.000000 0.892864
-1.184919 1.000000 0.927309
-0.930501 1.000000 0.939565
-0.907970 1.000000 0.938150
-1.187744 1.000000 0.926820
-1.423755 1.000000 0.816374
-0.620902 1.000000 0.852785
-1.353210 1.000000 0.870030
-1.104702 1.000000 0.937259
-0.615541 1.000000 0.848920
-0.591604 1.000000 0.829778
-1.237889 1.000000 0.916118
-1.109910 1.000000 0.936816
-1.157309 1.000000 0.931548
-0.620768 1.000000 0.852690
-0.941878 1.000000 0.940121
-0.956801 1.000000 0.940695
-0.833241 1.000000 0.930036
-1.143438 1.000000 0.933334
-1.316940 1.000000 0.888792
-0.715109 1.000000 0.901414
-0.915238 1.000000 0.938653
-1.006161 1.000000 0.941396
-1.539465 1.000000 0.652008
-1.351560 1.000000 0.870993
-1.115197 1.000000 0.936340
-1.066003 1.000000 0.939806
-0.923607 1.000000 0.939177
-0.612530 1.000000 0.846684
-1.315016 1.000000 0.889658
-1.178358 1.000000 0.928404
-0.695390 1.000000 0.893746
-0.837205 1.000000 0.930618
-0.983865 1.000000 0.941304
-0.308244 1.000000 0.296205
-0.731116 1.000000 0.906889
-0.800850 1.000000 0.924520
-1.328081 1.000000 0.883537
-1.070456 1.000000 0.939577
-0.694615 1.000000 0.893422
-0.427728 1.000000 0.583562
