-0.200053 1.000000 0.000000 -0.250000
-0.271738 1.000000 0.000000 -0.250000
-0.210910 1.000000 0.000000 -0.250000
-0.251503 1.000000 0.000000 -0.250000
-0.208787 1.000000 0.000000 -0.250000
-0.252836 1.000000 0.000000 -0.250000
-0.295044 1.000000 0.000000 -0.250000
-0.253735 1.000000 0.000000 -0.250000
-0.249604 1.000000 0.000000 -0.250000
-0.270538 1.000000 0.000000 -0.250000
-0.180440 1.000000 0.000000 -0.250000
-0.299253 1.000000 0.000000 -0.250000
-0.252447 1.000000 0.000000 -0.250000
-0.322167 1.000000 0.000000 -0.250000
-0.303034 1.000000 0.000000 -0.250000
-0.319415 1.000000 0.000000 -0.250000
-0.211630 1.000000 0.000000 -0.250000
-0.286801 1.000000 0.000000 -0.250000
-0.221014 1.000000 0.000000 -0.250000
-0.269107 1.000000 0.000000 -0.250000
-0.146955 1.000000 0.000000 -0.250000
-0.311741 1.000000 0.000000 -0.250000
-0.191733 1.000000 0.000000 -0.250000
-0.272710 1.000000 0.000000 -0.250000
-0.256739 1.000000 0.000000 -0.250000
-0.274982 1.000000 0.000000 -0.250000
-0.259122 1.000000 0.000000 -0.250000
-0.157784 1.000000 0.000000 -0.250000
-0.262142 1.000000 0.000000 -0.250000
-0.150157 1.000000 0.000000 -0.250000
-0.249760 1.000000 0.000000 -0.250000
-0.271109 1.000000 0.000000 -0.250000
-0.172973 1.000000 0.000000 -0.250000
-0.245263 1.000000 0.000000 -0.250000
-0.173765 1.000000 0.000000 -0.250000
-0.189162 1.000000 0.000000 -0.250000
-0.256815 1.000000 0.000000 -0.250000
-0.259961 1.000000 0.000000 -0.250000
-0.264688 1.000000 0.000000 -0.250000
-0.255918 1.000000 0.000000 -0.250000
-0.308015 1.000000 0.000000 -0.250000
-0.249382 1.000000 0.000000 -0.250000
-0.248897 1.000000 0.000000 -0.250000
-0.253563 1.000000 0.000000 -0.250000
-0.316081 1.000000 0.000000 -0.250000
-0.162784 1.000000 0.000000 -0.250000
-0.266619 1.000000 0.000000 -0.250000
-0.262364 1.000000 0.000000 -0.250000
-0.309011 1.000000 0.000000 -0.250000
-0.309521 1.000000 0.000000 -0.250000
-0.350488 1.000000 0.000000 -0.250000
-0.183081 1.000000 0.000000 -0.250000
-0.225591 1.000000 0.000000 -0.250000
-0.235182 1.000000 0.000000 -0.250000
-0.237804 1.000000 0.000000 -0.250000
-0.304617 1.000000 0.000000 -0.250000
-0.279955 1.000000 0.000000 -0.250000
-0.289396 1.000000 0.000000 -0.250000
-0.379007 1.000000 0.000000 -0.250000
-0.310824 1.000000 0.000000 -0.250000
-0.312164 1.000000 0.000000 -0.250000
-0.261894 1.000000 0.000000 -0.250000
-0.159980 1.000000 0.000000 -0.250000
-0.273444 1.000000 0.000000 -0.250000
-0.361829 1.000000 0.000000 -0.250000
-0.264930 1.000000 0.000000 -0.250000
-0.160950 1.000000 0.000000 -0.250000
-0.294300 1.000000 0.000000 -0.250000
-0.237180 1.000000 0.000000 -0.250000
-0.268425 1.000000 0.000000 -0.250000
-0.285777 1.000000 0.000000 -0.250000
-0.269341 1.000000 0.000000 -0.250000
-0.265051 1.000000 0.000000 -0.250000
-0.256366 1.000000 0.000000 -0.250000
-0.207344 1.000000 0.000000 -0.250000
-0.227242 1.000000 0.000000 -0.250000
-0.251556 1.000000 0.000000 -0.250000
-0.190048 1.000000 0.000000 -0.250000
-0.232036 1.000000 0.000000 -0.250000
-0.277928 1.000000 0.000000 -0.250000
-0.203377 1.000000 0.000000 -0.250000
-0.180474 1.000000 0.000000 -0.250000
-0.201065 1.000000 0.000000 -0.250000
-0.294732 1.000000 0.000000 -0.250000
-0.236105 1.000000 0.000000 -0.250000
-0.287632 1.000000 0.000000 -0.250000
-0.280841 1.000000 0.000000 -0.250000
-0.314927 1.000000 0.000000 -0.250000
-0.200677 1.000000 0.000000 -0.250000
-0.234846 1.000000 0.000000 -0.250000
-0.324259 1.000000 0.000000 -0.250000
-0.182791 1.000000 0.000000 -0.250000
-0.238980 1.000000 0.000000 -0.250000
-0.258918 1.000000 0.000000 -0.250000
-0.266596 1.000000 0.000000 -0.250000
-0.231589 1.000000 0.000000 -0.250000
-0.272476 1.000000 0.000000 -0.250000
-0.174633 1.000000 0.000000 -0.250000
-0.252080 1.000000 0.000000 -0.250000
-0.245898 1.000000 0.000000 -0.250000
-0.194334 1.000000 0.000000 -0.250000
-0.203967 1.000000 0.000000 -0.250000
-0.320267 1.000000 0.000000 -0.250000
-0.234646 1.000000 0.000000 -0.250000
-0.265554 1.000000 0.000000 -0.250000
-0.280601 1.000000 0.000000 -0.250000
-0.157459 1.000000 0.000000 -0.250000
-0.248300 1.000000 0.000000 -0.250000
-0.254639 1.000000 0.000000 -0.250000
-0.273682 1.000000 0.000000 -0.250000
-0.208086 1.000000 0.000000 -0.250000
-0.333606 1.000000 0.000000 -0.250000
-0.349769 1.000000 0.000000 -0.250000
-0.227102 1.000000 0.000000 -0.250000
-0.346524 1.000000 0.000000 -0.250000
-0.301182 1.000000 0.000000 -0.250000
-0.281321 1.000000 0.000000 -0.250000
-0.255798 1.000000 0.000000 -0.250000
-0.279798 1.000000 0.000000 -0.250000
-0.207074 1.000000 0.000000 -0.250000
-0.360726 1.000000 0.000000 -0.250000
-0.259298 1.000000 0.000000 -0.250000
-0.286796 1.000000 0.000000 -0.250000
-0.265545 1.000000 0.000000 -0.250000
-0.209522 1.000000 0.000000 -0.250000
-0.328093 1.000000 0.000000 -0.250000
-0.186953 1.000000 0.000000 -0.250000
-0.268045 1.000000 0.000000 -0.250000
-0.194111 1.000000 0.000000 -0.250000
-0.231383 1.000000 0.000000 -0.250000
-0.250968 1.000000 0.000000 -0.250000
-0.295416 1.000000 0.000000 -0.250000
-0.321237 1.000000 0.000000 -0.250000
-0.179488 1.000000 0.000000 -0.250000
-0.301978 1.000000 0.000000 -0.250000
-0.261538 1.000000 0.000000 -0.250000
-0.337398 1.000000 0.000000 -0.250000
-0.311790 1.000000 0.000000 -0.250000
-0.240205 1.000000 0.000000 -0.250000
-0.271747 1.000000 0.000000 -0.250000
-0.193584 1.000000 0.000000 -0.250000
-0.265927 1.000000 0.000000 -0.250000
-0.274524 1.000000 0.000000 -0.250000
-0.374716 1.000000 0.000000 -0.250000
-0.263320 1.000000 0.000000 -0.250000
-0.138032 1.000000 0.000000 -0.250000
-0.265825 1.000000 0.000000 -0.250000
-0.257721 1.000000 0.000000 -0.250000
-0.204206 1.000000 0.000000 -0.250000
-0.262657 1.000000 0.000000 -0.250000
-0.291497 1.000000 0.000000 -0.250000
-0.265954 1.000000 0.000000 -0.250000
-0.209226 1.000000 0.000000 -0.250000
-0.283025 1.000000 0.000000 -0.250000
-0.247433 1.000000 0.000000 -0.250000
-0.217854 1.000000 0.000000 -0.250000
-0.270472 1.000000 0.000000 -0.250000
-0.267989 1.000000 0.000000 -0.250000
-0.287162 1.000000 0.000000 -0.250000
-0.209704 1.000000 0.000000 -0.250000
-0.266494 1.000000 0.000000 -0.250000
-0.209955 1.000000 0.000000 -0.250000
-0.238070 1.000000 0.000000 -0.250000
-0.208923 1.000000 0.000000 -0.250000
-0.203049 1.000000 0.000000 -0.250000
-0.184491 1.000000 0.000000 -0.250000
-0.363102 1.000000 0.000000 -0.250000
-0.285340 1.000000 0.000000 -0.250000
-0.263722 1.000000 0.000000 -0.250000
-0.157425 1.000000 0.000000 -0.250000
-0.182498 1.000000 0.000000 -0.250000
-0.274747 1.000000 0.000000 -0.250000
-0.322096 1.000000 0.000000 -0.250000
-0.347933 1.000000 0.000000 -0.250000
-0.148910 1.000000 0.000000 -0.250000
-0.219922 1.000000 0.000000 -0.250000
-0.254009 1.000000 0.000000 -0.250000
-0.341770 1.000000 0.000000 -0.250000
-0.249415 1.000000 0.000000 -0.250000
-0.319098 1.000000 0.000000 -0.250000
-0.287384 1.000000 0.000000 -0.250000
-0.268218 1.000000 0.000000 -0.250000
-0.360156 1.000000 0.000000 -0.250000
-0.181785 1.000000 0.000000 -0.250000
-0.280085 1.000000 0.000000 -0.250000
-0.371692 1.000000 0.000000 -0.250000
-0.273312 1.000000 0.000000 -0.250000
-0.234707 1.000000 0.000000 -0.250000
-0.261819 1.000000 0.000000 -0.250000
-0.284677 1.000000 0.000000 -0.250000
-0.268251 1.000000 0.000000 -0.250000
-0.292091 1.000000 0.000000 -0.250000
-0.331937 1.000000 0.000000 -0.250000
-0.199118 1.000000 0.000000 -0.250000
-0.288094 1.000000 0.000000 -0.250000
-0.274852 1.000000 0.000000 -0.250000
-0.283717 1.000000 0.000000 -0.250000
-0.138764 1.000000 0.000000 -0.250000
-0.223977 1.000000 0.000000 -0.250000
-0.247220 1.000000 0.000000 -0.250000
-0.282846 1.000000 0.000000 -0.250000
-0.327101 1.000000 0.000000 -0.250000
-0.338647 1.000000 0.000000 -0.250000
-0.262311 1.000000 0.000000 -0.250000
-0.226330 1.000000 0.000000 -0.250000
-0.200006 1.000000 0.000000 -0.250000
-0.251702 1.000000 0.000000 -0.250000
-0.370039 1.000000 0.000000 -0.250000
-0.220145 1.000000 0.000000 -0.250000
-0.197672 1.000000 0.000000 -0.250000
-0.253916 1.000000 0.000000 -0.250000
-0.303680 1.000000 0.000000 -0.250000
-0.246246 1.000000 0.000000 -0.250000
-0.233609 1.000000 0.000000 -0.250000
-0.308184 1.000000 0.000000 -0.250000
-0.284752 1.000000 0.000000 -0.250000
-0.246839 1.000000 0.000000 -0.250000
-0.238908 1.000000 0.000000 -0.250000
-0.312237 1.000000 0.000000 -0.250000
-0.242481 1.000000 0.000000 -0.250000
-0.234640 1.000000 0.000000 -0.250000
-0.276128 1.000000 0.000000 -0.250000
-0.200635 1.000000 0.000000 -0.250000
-0.189206 1.000000 0.000000 -0.250000
-0.231644 1.000000 0.000000 -0.250000
-0.303336 1.000000 0.000000 -0.250000
-0.260664 1.000000 0.000000 -0.250000
-0.249102 1.000000 0.000000 -0.250000
-0.330047 1.000000 0.000000 -0.250000
-0.267625 1.000000 0.000000 -0.250000
-0.238525 1.000000 0.000000 -0.250000
-0.239822 1.000000 0.000000 -0.250000
-0.153752 1.000000 0.000000 -0.250000
-0.245285 1.000000 0.000000 -0.250000
-0.230074 1.000000 0.000000 -0.250000
-0.182524 1.000000 0.000000 -0.250000
-0.211238 1.000000 0.000000 -0.250000
-0.291986 1.000000 0.000000 -0.250000
-0.259822 1.000000 0.000000 -0.250000
-0.235166 1.000000 0.000000 -0.250000
-0.307703 1.000000 0.000000 -0.250000
-0.211465 1.000000 0.000000 -0.250000
-0.257535 1.000000 0.000000 -0.250000
-0.207921 1.000000 0.000000 -0.250000
-0.313203 1.000000 0.000000 -0.250000
-0.143669 1.000000 0.000000 -0.250000
-0.195462 1.000000 0.000000 -0.250000
-0.240427 1.000000 0.000000 -0.250000
-0.206507 1.000000 0.000000 -0.250000
-0.200057 1.000000 0.000000 -0.250000
-0.210919 1.000000 0.000000 -0.250000
-0.300670 1.000000 0.000000 -0.250000
-0.167405 1.000000 0.000000 -0.250000
-0.141963 1.000000 0.000000 -0.250000
-0.222688 1.000000 0.000000 -0.250000
-0.190691 1.000000 0.000000 -0.250000
-0.292152 1.000000 0.000000 -0.250000
-0.249710 1.000000 0.000000 -0.250000
-0.238114 1.000000 0.000000 -0.250000
-0.296506 1.000000 0.000000 -0.250000
