-0.750267 0.856535
-1.108691 0.901498
-0.804551 0.877394
-1.007513 0.906566
-0.793934 0.873915
-1.014179 0.906603
-1.225219 0.877308
-1.018676 0.906600
-0.998022 0.906425
-1.102691 0.902153
-0.652202 0.792826
-1.246267 0.869975
-1.012235 0.906598
-1.360834 0.803791
-1.265168 0.862362
-1.347074 0.814751
-0.808151 0.878514
-1.184007 0.888688
-0.855070 0.890658
-1.095534 0.902872
-0.484774 0.548740
-1.308704 0.840416
-0.708666 0.834406
-1.113551 0.900932
-1.033693 0.906420
-1.124910 0.899479
-1.045609 0.906092
-0.538922 0.650921
-1.060712 0.905438
-0.500785 0.581232
-0.998798 0.906440
-1.105545 0.901848
-0.614867 0.755918
-0.976314 0.905711
-0.618827 0.760246
-0.695812 0.826235
-1.034077 0.906412
-1.049804 0.905938
-1.073441 0.904674
-1.029590 0.906495
-1.290073 0.850632
-0.996909 0.906401
-0.994484 0.906346
-1.017813 0.906602
-1.330404 0.826733
-0.563918 0.690346
-1.083094 0.903962
-1.061818 0.905379
-1.295054 0.848029
-1.297607 0.846660
-1.502440 0.614365
-0.665406 0.803947
-0.877957 0.895122
-0.925910 0.901882
-0.939022 0.903182
-1.273085 0.858855
-1.149773 0.895636
-1.196982 0.885491
-1.645035 0.284733
-1.304119 0.843054
-1.310821 0.839169
-1.059471 0.905502
-0.549898 0.668846
-1.117219 0.900483
-1.559144 0.492367
-1.074650 0.904591
-0.554749 0.676462
-1.221501 0.878488
-0.935898 0.902892
-1.092127 0.903190
-1.178886 0.889860
-1.096706 0.902759
-1.075257 0.904549
-1.031828 0.906457
-0.786720 0.871396
-0.886211 0.896524
-1.007779 0.906568
-0.700238 0.829126
-0.910182 0.900023
-1.139640 0.897316
-0.766886 0.863776
-0.652369 0.792973
-0.755326 0.858827
-1.223662 0.877806
-0.930527 0.902365
-1.188162 0.887701
-1.154203 0.894850
-1.324633 0.830573
-0.753385 0.857957
-0.924230 0.901699
-1.371297 0.794754
-0.663957 0.802772
-0.944898 0.903693
-1.044589 0.906127
-1.082980 0.903971
-0.907946 0.899732
-1.112382 0.901071
-0.623165 0.764869
-1.010400 0.906588
-0.979492 0.905850
-0.721669 0.841995
-0.769836 0.864977
-1.351334 0.811466
-0.923228 0.901588
-1.077768 0.904369
-1.153007 0.895065
-0.537297 0.648185
-0.991501 0.906268
-1.023193 0.906573
-1.118411 0.900333
-0.790429 0.872707
-1.418029 0.745903
-1.498845 0.621232
-0.885511 0.896409
-1.482621 0.650803
-1.255910 0.866221
-1.156604 0.894410
-1.028988 0.906504
-1.148990 0.895772
-0.785368 0.870910
-1.553628 0.505221
-1.046489 0.906062
-1.183978 0.888695
-1.077723 0.904373
-0.797608 0.875149
-1.390467 0.776482
-0.684763 0.818639
-1.090223 0.903362
-0.720556 0.841370
-0.906913 0.899595
-1.004839 0.906537
-1.227078 0.876705
-1.356186 0.807607
-0.647439 0.788580
-1.259891 0.864593
-1.057690 0.905590
-1.436991 0.721585
-1.308948 0.840273
-0.951027 0.904181
-1.108735 0.901493
-0.717921 0.839874
-1.079634 0.904231
-1.122619 0.899787
-1.623582 0.335662
-1.066599 0.905109
-0.440162 0.450367
-1.079124 0.904269
-1.038603 0.906305
