0.601729 0.903195
0.384455 0.906224
0.268260 0.892145
0.344832 0.903269
0.431772 0.908060
0.549893 0.906540
0.383677 0.906179
1.039659 0.562935
0.780317 0.869573
0.288880 0.896036
0.302249 0.898165
-0.060240 0.538585
0.401399 0.907070
0.475911 0.908442
0.640919 0.899311
0.337864 0.902587
0.475660 0.908443
0.495163 0.908250
0.581169 0.904743
0.633151 0.900188
0.775885 0.871104
0.016523 0.694528
0.456626 0.908419
0.215695 0.877905
0.470336 0.908458
0.729320 0.884325
0.718413 0.886783
0.811288 0.857216
0.463697 0.908453
1.244966 0.079159
0.521844 0.907634
0.339849 0.902787
0.520934 0.907662
0.611657 0.902334
0.551937 0.906442
0.136337 0.837619
0.461624 0.908446
0.567940 0.905581
0.299260 0.897713
0.682976 0.893467
0.467813 0.908459
0.268942 0.892287
0.824414 0.850971
0.558266 0.906121
0.873848 0.820362
0.751011 0.878765
0.949483 0.740986
0.700098 0.890468
0.861721 0.829067
0.613753 0.902142
0.835895 0.844932
0.227008 0.881596
0.703757 0.889774
0.869531 0.823562
0.269741 0.892452
0.416967 0.907657
0.546187 0.906712
0.462168 0.908448
0.531616 0.907306
0.710152 0.888511
0.504491 0.908081
0.703731 0.889779
0.051753 0.750094
0.095820 0.803051
0.820116 0.853090
0.582786 0.904632
0.605860 0.902846
0.323722 0.901028
0.543296 0.906840
0.832561 0.846744
0.349513 0.903698
0.630021 0.900526
0.375590 0.905688
0.527504 0.907451
0.682147 0.893602
0.922579 0.775009
0.369498 0.905280
0.460374 0.908441
0.375184 0.905662
0.561767 0.905932
0.723607 0.885639
0.691018 0.892109
0.481230 0.908410
0.846104 0.839062
0.594304 0.903790
0.426276 0.907927
0.513104 0.907880
0.653873 0.897717
0.521939 0.907631
0.138470 0.839124
0.172902 0.859818
0.407632 0.907326
0.024797 0.708649
0.753804 0.877978
0.735030 0.882952
0.826192 0.850072
0.655536 0.897500
0.481304 0.908409
0.277475 0.893982
0.626338 0.900912
0.711944 0.888146
0.595330 0.903710
0.682260 0.893584
0.375346 0.905672
0.511109 0.907931
0.681164 0.893761
0.476850 0.908437
0.350432 0.903780
0.407879 0.907336
0.811730 0.857017
0.000248 0.664929
1.008501 0.636577
0.056417 0.756551
0.283566 0.895108
0.783657 0.868384
0.653718 0.897737
-0.159572 0.327102
0.867458 0.825058
-0.013712 0.637765
0.306321 0.898758
0.199969 0.872077
0.753881 0.877956
0.520070 0.907687
0.008455 0.680149
0.303109 0.898292
0.502283 0.908125
0.255134 0.889228
0.705770 0.889383
0.317222 0.900228
0.249706 0.887910
0.300968 0.897973
0.316473 0.900132
1.027197 0.593902
0.627710 0.900770
0.781631 0.869109
0.521457 0.907646
0.363809 0.904869
0.170009 0.858317
0.410006 0.907416
0.803860 0.860467
0.594856 0.903747
0.750406 0.878933
0.628516 0.900685
0.331924 0.901962
0.885502 0.811126
0.587309 0.904313
0.620074 0.901541
0.312616 0.899627
-0.175310 0.298140
0.719012 0.886654
0.341981 0.902997
0.284720 0.895313
0.467644 0.908459
0.684587 0.893202
0.477426 0.908434
0.512113 0.907906
0.488938 0.908335
0.381026 0.906024
0.456883 0.908421
0.206719 0.874684
0.365156 0.904969
0.781850 0.869031
0.661065 0.896757
0.381470 0.906051
0.066245 0.769476
0.323670 0.901022
0.250622 0.888138
0.492057 0.908295
0.686119 0.892946
0.356765 0.904318
0.844201 0.840194
0.256307 0.889504
0.210275 0.875992
0.381097 0.906029
0.819509 0.853383
0.553008 0.906389
